ADO IT Equity,,,AFHL IT Equity,,,AFPR IT Equity,,,AFRE IT Equity,,,ALHE IT Equity,,,ALRPR IT Equity,,,AMOT IT Equity,,,ARD IT Equity,,,ARKO IT Equity,,,ARPT IT Equity,,,ASHG IT Equity,,,ASPR IT Equity,,,AUDC IT Equity,,,AVGL IT Equity,,,AVNRL IT Equity,,,AZRG IT Equity,,,AZRM IT Equity,,,BCNV IT Equity,,,BCOM IT Equity,,,BEZQ IT Equity,,,BIG IT Equity,,,BLSR IT Equity,,,BTX IT Equity,,,BYSD IT Equity,,,CEL IT Equity,,,CGEN IT Equity,,,CLIS IT Equity,,,CRNT IT Equity,,,DANE IT Equity,,,DEDRL IT Equity,,,DELT IT Equity,,,DIFI IT Equity,,,DIMRI IT Equity,,,DISI IT Equity,,,DLEA IT Equity,,,DLEKG IT Equity,,,DRAL IT Equity,,,DSCT IT Equity,,,DXIL IT Equity,,,ECJM IT Equity,,,ECP IT Equity,,,ELAL IT Equity,,,ELCO IT Equity,,,ELTR IT Equity,,,ENRG IT Equity,,,EQTL IT Equity,,,ESLT IT Equity,,,FBRT IT Equity,,,FIBI IT Equity,,,FORTY IT Equity,,,FOX IT Equity,,,FRUT IT Equity,,,FTIN IT Equity,,,GILT IT Equity,,,GZT IT Equity,,,HAML IT Equity,,,HAP IT Equity,,,HARL IT Equity,,,HLAN IT Equity,,,HLDSL IT Equity,,,IBLD IT Equity,,,ICL IT Equity,,,IDIN IT Equity,,,IGLD IT Equity,,,ILCO IT Equity,,,INRM IT Equity,,,ISRAL IT Equity,,,ISRS IT Equity,,,ISTA IT Equity,,,JOEL IT Equity,,,KEN IT Equity,,,KLIL IT Equity,,,KMDA IT Equity,,,KRUR IT Equity,,,LPSN IT Equity,,,LUMI IT Equity,,,LVPR IT Equity,,,MDTR IT Equity,,,MGDL IT Equity,,,MGIC IT Equity,,,MGOR IT Equity,,,MISH IT Equity,,,MLSR IT Equity,,,MLTM IT Equity,,,MMHD IT Equity,,,MNKD IT Equity,,,MTDS IT Equity,,,MTRN IT Equity,,,MTRX IT Equity,,,MYL IT Equity,,,MZOR IT Equity,,,MZTF IT Equity,,,NAWI IT Equity,,,NFTA IT Equity,,,NICE IT Equity,,,NSTR IT Equity,,,NTO IT Equity,,,NVMI IT Equity,,,ONE IT Equity,,,OPK IT Equity,,,ORA IT Equity,,,ORL IT Equity,,,PHOE1 IT Equity,,,PLRM IT Equity,,,PLSN IT Equity,,,POLI IT Equity,,,PRGO IT Equity,,,PTBL IT Equity,,,PTNR IT Equity,,,PZOL IT Equity,,,RATIL IT Equity,,,RDHL IT Equity,,,RIT1 IT Equity,,,RMLI IT Equity,,,SAE IT Equity,,,SALG IT Equity,,,SCOP IT Equity,,,SKBN IT Equity,,,SLARL IT Equity,,,SMT IT Equity,,,SODA IT Equity,,,SPEN IT Equity,,,SPNS IT Equity,,,SPNTC IT Equity,,,STRS IT Equity,,,TDRN IT Equity,,,TEVA IT Equity,,,TSEM IT Equity,,,UNON IT Equity,,,VILR IT Equity,,,ZUR IT Equity,
,,,42366,11190,,42366,4110,,42366,7000,,42366,2734.5,,42366,7870,,42366,1226.68,,42366,3401,,42366,112.2,,42366,3612,,42366,863.3,,42366,1044,,,,,,,,42366,236.9,,42366,14660,,,,,,,,42366,10200,,,,,42366,19860,,42366,12180,,42366,1514.08,,42366,117000,,42366,2507,,42366,2559,,42366,4873,,42366,491.8,,42366,11770,,42366,1215,,42366,10990,,42366,2560,,42366,4548,,42366,649.9,,42366,3513,,42366,75170,,42366,3674,,42366,694,,42366,886200,,42366,560.1,,42366,2898,,42366,287.3,,42366,2788,,42366,48120,,42366,277,,42366,6105,,42366,34090,,42366,8773,,42366,5294,,42366,10580,,42366,5239,,42366,20250,,42366,4558,,42366,1380.99,,42366,3442,,42366,3100,,42366,11290,,42366,1493,,42366,4962,,42366,2369,,42366,253.01,,42366,1697,,42366,17700,,42366,4300,,42366,74300,,42366,998.2,,42366,66.1,,42366,28110,,42366,4960,,42366,15380,,42366,4041,,42366,18790,,42366,1695,,42366,6345,,42366,2733,,42366,1339,,42366,3415,,42366,478.3,,42366,279.9,,42366,2194,,42366,1926,,42366,7096,,42366,12860,,42366,18400,,42366,3381,,42366,2917,,42366,1020,,42366,965.96,,42366,2223,,42366,20830,,42366,2025,,42366,4595,,42366,1985,,42366,1949,,42366,22610,,42366,6342,,42366,24810,,42366,3945,,42366,13610,,42366,3913,,42366,14220,,42366,157,,42366,854,,42366,2230,,42366,9881,,42366,1986,,42366,56690,,42366,27850,,42366,1747,,42366,60810,,42366,226.4,,42366,462.1,,42366,1057,,42366,17950,,42366,1168,,42366,1866,,42366,4857,,42366,590,,42366,555.8,,42366,1669,,42366,6737,,42366,634.3,,42366,3864,,42366,1498,,42366,5692,,42366,5252,,42366,25560,,42366,5731,,42366,1226,,42366,7003,,42366,884.9
,,,42367,11210,,42367,4067,,42367,6879,,42367,2702.76,,42367,7697,,42367,1224.72,,42367,3420,,42367,111.7,,42367,3583,,42367,864.8,,42367,1056,,,,,,,,42367,238.6,,42367,14600,,,,,,,,42367,10100,,,,,42367,19700,,42367,12040,,42367,1509.46,,42367,118200,,42367,2453,,42367,2505,,42367,4834,,42367,481.8,,42367,11760,,42367,1233,,42367,10900,,42367,2524,,42367,4576,,42367,653.7,,42367,3480,,42367,76810,,42367,3738,,42367,702.6,,42367,880700,,42367,557.9,,42367,2894,,42367,297.5,,42367,2782,,42367,48420,,42367,274.8,,42367,6066,,42367,34350,,42367,8791,,42367,5276,,42367,10450,,42367,5467,,42367,20390,,42367,4564,,42367,1380.99,,42367,3462,,42367,3126,,42367,11340,,42367,1475,,42367,4926,,42367,2372,,42367,258.77,,42367,1683,,42367,17650,,42367,4261,,42367,74230,,42367,998.5,,42367,65.9,,42367,28130,,42367,4989,,42367,15270,,42367,4050,,42367,20270,,42367,1684,,42367,6405,,42367,2771,,42367,1352,,42367,3471,,42367,473.7,,42367,281.9,,42367,2204,,42367,1949,,42367,7064,,42367,12740,,42367,18400,,42367,3350,,42367,2865,,42367,1004,,42367,962.14,,42367,2222,,42367,21350,,42367,1976,,42367,4633,,42367,1985,,42367,1934,,42367,22930,,42367,6369,,42367,24780,,42367,3957,,42367,13560,,42367,3959,,42367,14240,,42367,153.7,,42367,851.5,,42367,2230,,42367,9913,,42367,2005,,42367,56660,,42367,27750,,42367,1723,,42367,60040,,42367,227.2,,42367,455.8,,42367,1041,,42367,17980,,42367,1180,,42367,1878,,42367,4800,,42367,589.5,,42367,553,,42367,1675,,42367,6940,,42367,632.5,,42367,3902,,42367,1486,,42367,5677,,42367,5244,,42367,25820,,42367,5763,,42367,1220,,42367,6952,,42367,890.3
,,,42368,11340,,42368,4027,,42368,6878,,42368,2718.15,,42368,7680,,42368,1217.86,,42368,3423,,42368,111,,42368,3520,,42368,855.2,,42368,1058,,,,,,,,42368,241.5,,42368,14600,,,,,,,,42368,9879,,,,,42368,19700,,42368,11990,,42368,1539.94,,42368,117100,,42368,2430,,42368,2447,,42368,4763,,42368,475.6,,42368,11710,,42368,1251,,42368,10790,,42368,2517,,42368,4585,,42368,652.5,,42368,3440,,42368,77620,,42368,3738,,42368,699.8,,42368,880600,,42368,552.3,,42368,2905,,42368,307.8,,42368,2787,,42368,47940,,42368,272.8,,42368,6004,,42368,33830,,42368,8943,,42368,5257,,42368,10480,,42368,5550,,42368,20420,,42368,4482,,42368,1348.39,,42368,3520,,42368,3101,,42368,11520,,42368,1472,,42368,4922,,42368,2352,,42368,255.49,,42368,1622,,42368,17500,,42368,4178,,42368,71990,,42368,946,,42368,65.61,,42368,28240,,42368,5008,,42368,15160,,42368,3997,,42368,20900,,42368,1649,,42368,6315,,42368,2752,,42368,1335,,42368,3481,,42368,478.4,,42368,280,,42368,2197,,42368,1934,,42368,7097,,42368,12590,,42368,18350,,42368,3347,,42368,2903,,42368,1001,,42368,961.19,,42368,2238,,42368,21410,,42368,1921,,42368,4599,,42368,1944,,42368,1902,,42368,22920,,42368,6410,,42368,24780,,42368,3935,,42368,13550,,42368,3929,,42368,14290,,42368,154,,42368,846.6,,42368,2215,,42368,9916,,42368,1992,,42368,56740,,42368,27500,,42368,1705,,42368,59700,,42368,224,,42368,486.6,,42368,1041,,42368,17890,,42368,1190,,42368,1825,,42368,4759,,42368,609.2,,42368,550.3,,42368,1665,,42368,6940,,42368,633.5,,42368,3956,,42368,1448,,42368,5760,,42368,5139,,42368,25870,,42368,5695,,42368,1209,,42368,6913,,42368,890.3
,,,42369,11370,,42369,4118,,42369,6885,,42369,2712.38,,42369,7798,,42369,1225.7,,42369,3421,,42369,110.7,,42369,3499,,42369,849.9,,42369,1042,,,,,,,,42369,240.3,,42369,14500,,,,,,,,42369,9870,,,,,42369,19850,,42369,12000,,42369,1554.72,,42369,117400,,42369,2423,,42369,2445,,42369,4750,,42369,474.7,,42369,11600,,42369,1240,,42369,10750,,42369,2496,,42369,4723,,42369,648.9,,42369,3470,,42369,78010,,42369,3675,,42369,706,,42369,876900,,42369,575,,42369,2846,,42369,310,,42369,2787,,42369,48000,,42369,267.2,,42369,6022,,42369,34280,,42369,9240,,42369,5355,,42369,10560,,42369,5622,,42369,20900,,42369,4594,,42369,1347.4,,42369,3468,,42369,3011,,42369,11500,,42369,1493,,42369,4950,,42369,2395,,42369,256.29,,42369,1581,,42369,17700,,42369,4141,,42369,70610,,42369,926,,42369,65.42,,42369,28270,,42369,5020,,42369,15250,,42369,3950,,42369,20600,,42369,1630,,42369,6316,,42369,2687,,42369,1350,,42369,3446,,42369,470,,42369,283.2,,42369,2185,,42369,1950,,42369,7076,,42369,12450,,42369,18250,,42369,3340,,42369,2850,,42369,991,,42369,961.19,,42369,2266,,42369,21100,,42369,1970,,42369,4650,,42369,1918,,42369,1913,,42369,22450,,42369,6350,,42369,24100,,42369,3897,,42369,13620,,42369,3955,,42369,14220,,42369,154,,42369,868,,42369,2258,,42369,9853,,42369,2010,,42369,56500,,42369,27500,,42369,1719,,42369,61190,,42369,221.6,,42369,501,,42369,1039,,42369,17900,,42369,1207,,42369,1797,,42369,4800,,42369,614,,42369,553,,42369,1673,,42369,6800,,42369,632,,42369,3975,,42369,1426,,42369,5795,,42369,5280,,42369,25450,,42369,5567,,42369,1215,,42369,6880,,42369,905
,,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,,,,,,,42370,#N/A,,42370,#N/A,,,,,,,,42370,#N/A,,,,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A,,42370,#N/A
,,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,,,,,,,42371,#N/A,,42371,#N/A,,,,,,,,42371,#N/A,,,,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A,,42371,#N/A
,,,42372,11460,,42372,4240,,42372,6990,,42372,2770.09,,42372,7970,,42372,1242.36,,42372,3479,,42372,113.7,,42372,3586,,42372,860,,42372,1059,,,,,,,,42372,245.5,,42372,14840,,,,,,,,42372,9960,,,,,42372,19930,,42372,12220,,42372,1670,,42372,120200,,42372,2500,,42372,2575,,42372,4951,,42372,477.3,,42372,11750,,42372,1261,,42372,11000,,42372,2578,,42372,4690,,42372,667.6,,42372,3538,,42372,80500,,42372,3685,,42372,711.9,,42372,871200,,42372,594.4,,42372,2908,,42372,315,,42372,2860,,42372,49320,,42372,269.7,,42372,6247,,42372,35060,,42372,9310,,42372,5430,,42372,10960,,42372,5926,,42372,20780,,42372,4631,,42372,1372.1,,42372,3543,,42372,2991,,42372,11500,,42372,1538,,42372,5173,,42372,2482,,42372,259.65,,42372,1608,,42372,18200,,42372,4227,,42372,71980,,42372,940.4,,42372,66.88,,42372,28760,,42372,5037,,42372,15490,,42372,4000,,42372,20480,,42372,1651,,42372,6558,,42372,2653,,42372,1370,,42372,3446,,42372,478.5,,42372,290.4,,42372,2240,,42372,1967,,42372,7246,,42372,12500,,42372,18040,,42372,3450,,42372,2907.5,,42372,1028,,42372,962.14,,42372,2345,,42372,21100,,42372,2039,,42372,4697,,42372,2013,,42372,1982,,42372,22480,,42372,6438,,42372,24660,,42372,3922,,42372,13740,,42372,3970,,42372,14180,,42372,154.5,,42372,884.3,,42372,2257,,42372,10210,,42372,2035,,42372,56600,,42372,28120,,42372,1775,,42372,60560,,42372,228,,42372,513.9,,42372,1054,,42372,18220,,42372,1213,,42372,1818,,42372,4804,,42372,623.2,,42372,563.7,,42372,1755,,42372,6390,,42372,642.5,,42372,4082,,42372,1453,,42372,5780,,42372,5489,,42372,25580,,42372,5539,,42372,1247,,42372,7074,,42372,894.4
,,,42373,11270,,42373,4190,,42373,6925,,42373,2785.48,,42373,7931,,42373,1235.5,,42373,3472,,42373,111.2,,42373,3567,,42373,858.1,,42373,1056,,,,,,,,42373,234.5,,42373,14880,,,,,,,,42373,9747,,,,,42373,19780,,42373,12060,,42373,1494,,42373,120200,,42373,2492,,42373,2492,,42373,5067,,42373,464.5,,42373,11660,,42373,1207,,42373,10990,,42373,2596,,42373,4610,,42373,661.5,,42373,3499,,42373,77890,,42373,3616,,42373,702.9,,42373,862900,,42373,580.3,,42373,2875,,42373,301.2,,42373,2862,,42373,49290,,42373,268.6,,42373,6370,,42373,34000,,42373,9433,,42373,5418,,42373,10830,,42373,5826,,42373,20280,,42373,4628,,42373,1344.44,,42373,3542,,42373,2910,,42373,11550,,42373,1535,,42373,5264,,42373,2481,,42373,258.41,,42373,1608,,42373,18370,,42373,4145,,42373,71500,,42373,936.9,,42373,65.61,,42373,29010,,42373,4965,,42373,15380,,42373,3852,,42373,20390,,42373,1638,,42373,6582,,42373,2613,,42373,1373,,42373,3391,,42373,476.4,,42373,288.9,,42373,2207,,42373,1967,,42373,7155,,42373,12650,,42373,18050,,42373,3411,,42373,2784.5,,42373,1015,,42373,972.63,,42373,2340,,42373,20870,,42373,1987,,42373,4619,,42373,1982,,42373,1988,,42373,22120,,42373,6407,,42373,24250,,42373,3875,,42373,13430,,42373,3970,,42373,13940,,42373,151.8,,42373,877.1,,42373,2247,,42373,10310,,42373,2004,,42373,56010,,42373,27980,,42373,1800,,42373,60850,,42373,224,,42373,494.6,,42373,1050,,42373,18210,,42373,1193,,42373,1810,,42373,4788,,42373,620,,42373,556.3,,42373,1762,,42373,6299,,42373,629.9,,42373,4043,,42373,1437,,42373,5710,,42373,5483,,42373,25530,,42373,5400,,42373,1240,,42373,7187,,42373,901.4
,,,42374,11430,,42374,4281,,42374,6900,,42374,2818.18,,42374,8030,,42374,1246.27,,42374,3462,,42374,113.5,,42374,3617,,42374,863.2,,42374,1056,,,,,,,,42374,230.1,,42374,14650,,,,,,,,42374,10180,,,,,42374,20020,,42374,11880,,42374,1425,,42374,122200,,42374,2644,,42374,2627,,42374,5033,,42374,495.4,,42374,11940,,42374,1190,,42374,11080,,42374,2650,,42374,4639,,42374,678.5,,42374,3499,,42374,77120,,42374,3626,,42374,713,,42374,872300,,42374,579.8,,42374,2920,,42374,313,,42374,2830,,42374,49270,,42374,268.6,,42374,6536,,42374,34330,,42374,9591,,42374,5523,,42374,10890,,42374,5914,,42374,19990,,42374,4736,,42374,1370.12,,42374,3589,,42374,2891,,42374,11650,,42374,1564,,42374,5302,,42374,2493,,42374,264.97,,42374,1647,,42374,18430,,42374,4263,,42374,73110,,42374,944.1,,42374,65.81,,42374,29290,,42374,5000,,42374,15360,,42374,3896,,42374,20610,,42374,1720,,42374,6660,,42374,2625,,42374,1385,,42374,3396,,42374,474.5,,42374,289.2,,42374,2253,,42374,1982,,42374,7175,,42374,12810,,42374,18110,,42374,3403,,42374,2008,,42374,1021,,42374,972.63,,42374,2371,,42374,21160,,42374,2146,,42374,4590,,42374,1985,,42374,2009,,42374,22750,,42374,6484,,42374,24250,,42374,3961,,42374,13390,,42374,3908,,42374,13700,,42374,152,,42374,875.5,,42374,2246,,42374,10560,,42374,2003,,42374,56840,,42374,28350,,42374,1884,,42374,59770,,42374,226.4,,42374,501.4,,42374,1058,,42374,18300,,42374,1181,,42374,1802,,42374,4783,,42374,633.3,,42374,570,,42374,1780,,42374,6236,,42374,628.7,,42374,4094,,42374,1421,,42374,5779,,42374,5565,,42374,25500,,42374,5500,,42374,1258,,42374,7260,,42374,916.5
,,,42375,11370,,42375,4182,,42375,6731,,42375,2818.18,,42375,7886,,42375,1248.23,,42375,3440,,42375,112.6,,42375,3650,,42375,863.2,,42375,1045,,,,,,,,42375,224.8,,42375,14770,,,,,,,,42375,10250,,,,,42375,19780,,42375,11510,,42375,1386,,42375,121200,,42375,2729,,42375,2633,,42375,4575,,42375,497.2,,42375,11890,,42375,1167,,42375,10800,,42375,2616,,42375,4562,,42375,653.9,,42375,3435,,42375,76070,,42375,3558,,42375,695.1,,42375,867600,,42375,564.3,,42375,2894,,42375,325.9,,42375,2783,,42375,48380,,42375,263.6,,42375,6501,,42375,33920,,42375,9111,,42375,5450,,42375,10630,,42375,5761,,42375,19900,,42375,4680,,42375,1344.44,,42375,3573,,42375,2769,,42375,11570,,42375,1524,,42375,5199,,42375,2458,,42375,261.78,,42375,1645,,42375,18340,,42375,4267,,42375,71680,,42375,932.4,,42375,65.32,,42375,29060,,42375,4988,,42375,15290,,42375,3780,,42375,20630,,42375,1672,,42375,6550,,42375,2641,,42375,1375,,42375,3371,,42375,473.8,,42375,281.8,,42375,2219,,42375,1969,,42375,7119,,42375,13100,,42375,17930,,42375,3315,,42375,1609.5,,42375,1013,,42375,959.28,,42375,2344,,42375,21100,,42375,2212,,42375,4550,,42375,1957,,42375,1965,,42375,22530,,42375,6344,,42375,24220,,42375,3963,,42375,13170,,42375,3835,,42375,13830,,42375,152.2,,42375,853.4,,42375,2215,,42375,10360,,42375,1969,,42375,56970,,42375,27820,,42375,1916,,42375,59080,,42375,221.6,,42375,495.9,,42375,1046,,42375,18410,,42375,1187,,42375,1774,,42375,4708,,42375,619.6,,42375,565.4,,42375,1777,,42375,6046,,42375,622.3,,42375,4115,,42375,1402,,42375,5697,,42375,5546,,42375,25840,,42375,5374,,42375,1249,,42375,7117,,42375,912.9
,,,42376,11100,,42376,4087,,42376,6838,,42376,2750.85,,42376,7681,,42376,1223.74,,42376,3372,,42376,112,,42376,3606,,42376,851.8,,42376,1009,,,,,,,,42376,221,,42376,14810,,,,,,,,42376,10260,,,,,42376,19160,,42376,11160,,42376,1263,,42376,120200,,42376,2660,,42376,2398,,42376,4425,,42376,472.3,,42376,11940,,42376,1151,,42376,10490,,42376,2579,,42376,4544,,42376,641.8,,42376,3365,,42376,73210,,42376,3514,,42376,684,,42376,871900,,42376,555.5,,42376,2900,,42376,324,,42376,3210,,42376,48100,,42376,263,,42376,6269,,42376,33870,,42376,9300,,42376,5360,,42376,10480,,42376,5631,,42376,19860,,42376,4603,,42376,1334.56,,42376,3526,,42376,2751,,42376,11550,,42376,1500,,42376,4971,,42376,2420,,42376,253.63,,42376,1590,,42376,18020,,42376,4165,,42376,68550,,42376,919.4,,42376,64.05,,42376,28420,,42376,4949,,42376,14920,,42376,3726,,42376,20340,,42376,1652,,42376,6442,,42376,2607,,42376,1359,,42376,3399,,42376,467.6,,42376,277,,42376,2187,,42376,1958,,42376,7069,,42376,13230,,42376,17930,,42376,3226,,42376,1287.5,,42376,996.4,,42376,940.02,,42376,2270,,42376,20400,,42376,2173,,42376,4480,,42376,1946,,42376,1920,,42376,22230,,42376,6230,,42376,24330,,42376,3859,,42376,13100,,42376,3410,,42376,13870,,42376,151,,42376,823.9,,42376,2240,,42376,10080,,42376,1940,,42376,56190,,42376,27400,,42376,1862,,42376,58170,,42376,216,,42376,468.9,,42376,1035,,42376,18130,,42376,1152,,42376,1777,,42376,4549,,42376,601,,42376,567.7,,42376,1722,,42376,5725,,42376,618.8,,42376,4085,,42376,1380,,42376,5690,,42376,5291,,42376,25380,,42376,5044,,42376,1231,,42376,7023,,42376,911
,,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,,,,,,,42377,#N/A,,42377,#N/A,,,,,,,,42377,#N/A,,,,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A,,42377,#N/A
